product_id,product_name,review,aspect,gpt_aspect,final_aspect,polarity,gpt_polarity,final_polarity,"category(가격, 배송, 품질, 디자인, 기타)",gpt_category,final_category,수정 이유,비고,final_target,gpt_target,특이사항
352595429,오아 4단 접이식 블루투스 키보드,생각보다 무겁고 반응속도가 좀 느려요!엔터키나 지우는 키가 두번 세번씩 눌리기도 하고요...노트북들고다니는것보다 가벼우니까 들고다니자 하는 생각입니다!!,"무게, 반응속도, 키","무게, 반응속도, 키","무게, 반응속도, 키","N, N, N","N, N, N","N, N, N","디자인, 품질, 품질","품질, 기능성, 디자인","디자인, 품질, 품질",반응속도와 키의 경우 품질과 기능성에 더 적합한 카테고리로 수정되었습니다. 무게는 제품의 디자인과 관련하여 수정되었습니다.,,키보드,키보드,
352595429,오아 무선 접이식 블루투스 키보드 OA-BTKBDA,기존에 로지텍껄 썻는데 로지텍보다는 키감이 조금 떨어져요 그리고 쌍자음이 잘 안되네요.. 등록했던 기기가 여러대인데 다른 기기에 쓰다가 이전 기기로 다시 페어링할때마다 번호 입력하는것도 좀 귀찮아요..,"키감, 쌍자음, 페어링","페어링, 키감","키감, 쌍자음, 페어링","N, N, N","N, N","N, N, N","품질, 품질, 품질","서비스운영, 품질","품질, 품질, 품질","기존 aspect 라벨 중 '쌍자음'은 구체적이지 않고 '페어링'이 더 적합하며, '서비스운영' 카테고리는 '페어링'에 관련되어 있어서 추가하였습니다. '키감'은 '품질' 카테고리에 속하므로 유지하였습니다.",,키보드,키보드,
528580783,에어아치 기능성 신발 깔창 운동화 쿠션 평발 교정 메모리폼,배송도 빠르고 품질도 좋습니다,"배송, 품질",품질,"배송, 품질","P, P",P,"P, P","배송, 품질",품질,"배송, 품질","리뷰에서 언급된 내용이 '품질'에 대한 긍정적인 평가이므로, 해당 aspect와 polarity를 유지하고, category를 품질로 수정하였습니다. 또한 상품명을 참고하여 target을 '운동화'로 설정하였습니다.",,깔창,운동화,
528580783,1+1 에어아치 워킹 히트상품 남자 여자 기능성 운동화 신발 푹신한 에어 쿠션 건강 공기 깔창 라텍스 메모리폼 에반 남성용 / 여성용 부츠,생각보다 푹신하진않은거같은데 없는거보단 낫겟죠 뒤꿈치부분에는 솜?같은게 덧대어져잇네요,"착용감, 뒤꿈치 솜","착용감, 푹신함","착용감, 뒤꿈치부분","N, O","N, O","N, O","품질, 디자인","품질, 디자인","품질, 디자인","기존 aspect '뒤꿈치 솜'이 부정적인 표현이므로 '푹신함'으로 수정하여 제품의 전반적인 착용감을 포함시켰습니다. 또한, '착용감'과 '푹신함'은 제품의 품질과 관련된 속성이므로 카테고리를 '품질'로 수정하였습니다.",,깔창,운동화,
528580783,에어아치 기능성깔창 평발 안전화 작업화 구두 군대 군인 골프 쿠션깔창,쿠션이 이동하면서 잡아주는데 적응하는데는 좀 시간이 필요할듯해요,"쿠션감, 시간",적응,"쿠션감, 적응","O, O",N,"O, O","디자인, 품질",기타,"품질, 기타",기존 aspect '시간'은 적응에 더 적합하므로 변경하였습니다. polarity는 적응이 어려운 부분을 부정적으로 평가한 것이므로 N으로 수정하였습니다. category는 제품의 기능적인 측면을 나타내는 '기타'로 수정하였습니다. target은 상품명을 참고하여 '안전화'로 지정하였습니다.,1,깔창,안전화,
528580783,1+1 에어아치 워킹 히트상품 남자 여자 기능성 운동화 신발 푹신한 에어 쿠션 건강 공기 깔창 라텍스 메모리폼 에반 남성용 / 여성용 부츠,잘받았슺니다 감사해요,택배,배송,배송,P,P,P,배송,배송,배송,"리뷰 내용이 '잘받았습니다'로 배송에 대한 긍정적인 평가를 나타내므로, aspect와 polarity를 배송으로 수정하였습니다. 또한 상품명에 나와 있는 '운동화'를 target으로 설정하였습니다.",,깔창,운동화,
528580783,1+1 에어아치 기능성 신발 깔창 쿠션 인솔 아치 평발 공기 발편한 군인 군대 행군,"아버지께서, 사용하시던 제품입니다 족저근막증이 있으셔서 사드렸는데 평ㅈ상시 쓰시던 것이라 특별한 리뷰는 제게 말씀하지 않으셨어요","족저근막증, 사용 경험","신발 깔창, 쿠션 인솔","사용경험, 재구매","O, O","O, O","O, P","품질, 품질","품질, 기타","품질, 품질","기존 aspect 라벨인 '족저근막증'은 개인의 건강 이슈에 관련된 내용이므로 제품의 특징을 나타내는 '신발 깔창'과 '쿠션 인솔'로 수정했습니다. 또한, '품질' 카테고리에 속하는 내용인 '신발 깔창'과 '쿠션 인솔'을 추가하고, 상품명을 참고하여 '운동화'로 target을 지정했습니다.",1,깔창,운동화,
528580783,에어아치 기능성 신발 깔창 평발 쿠션 메모리폼,생각했던것과 질감이 너므 달라서 놀랬어요. 플라스틱같은 느낌인데 부위별로 에어가 나눠져있어서 첫 느낌은 너무 이상했지만 ... 한번 계속 신어보려구요. 적응하면 좀 나을까 하면서 쓰고 있습니다.,"질감, 공기, 사용 첫 느낌, 적응가능성","재질, 통풍성, 착화감, 적응성","질감, 착용감","N, N, N, O","N, O, O, O","O, O","디자인, 디자인, 품질, 품질","품질, 기능, 착화감, 기타","품질, 품질","기존 aspect 라벨 중 '에어'는 구체적인 속성을 나타내지 않아 '재질'로 수정하였고, '사용 첫 느낌'은 '착화감'으로 수정하여 제품의 사용 경험을 더 잘 표현하였습니다. 또한, '적응가능성'은 '적응성'으로 수정하여 제품의 신뢰성과 편의성을 강조하였습니다.",1,깔창,운동화 깔창,
528580783,1+1 에어아치 워킹 신상 디자인 3종 남자 여자 기능성 운동화 신발 푹신한 에어 쿠션 건강 공기 깔창 라텍스 메모리폼 에반 남성용 / 여성용 부츠,아... 이거는 좀 아닌거같다. 걸을때마다 공기가 앞뒤로 이동하는데 엄청 신경쓰인다. 하루 2만보이상 걷는데 이 신경쓰임이 익숙해질지 모르겠다. 그렇다고 쿠션감이 엄청 좋다는 느낌도 안들고 이게 뭔가 싶음.,"공기, 적응가능성, 쿠션감",쿠션감,"공기, 적응가능성, 쿠션감","N, N, N",N,"N, N, N","디자인, 품질, 디자인",기타,"디자인, 품질, 디자인",원본 라벨에서 '쿠션감'이 적절한 aspect로 판단되어 해당 라벨을 유지하였습니다. 또한 '기능성 운동화' 상품에 대한 리뷰이므로 target 라벨을 '운동화'로 수정하였습니다.,,깔창,운동화,
528580783,1+1 에어아치 워킹 신상 디자인 3종 남자 여자 기능성 운동화 신발 푹신한 에어 쿠션 건강 공기 깔창 라텍스 메모리폼 에반 남성용 / 여성용 부츠,물침대 같아요 ㅋㅋ 잘 사용중입니다.,"착용감, 사용",착용감,"착용감, 사용성","O, P",P,"O, P","품질, 품질",품질,"품질, 품질","리뷰 내용인 '물침대 같아요'와 '잘 사용중입니다'를 고려하여 착용감을 양호하게 평가하고, 제품의 품질 관점에서 수정하였습니다.",,깔창,운동화,
528580783,기능성깔창 신발 평발 운동화 군대 구두 에어아치 군인 골프 쿠션,공기가 들어가 있어서 걸을때 충격을 완충해 줘서 좋았어요.,"공기, 충격",쿠션,"공기, 충격","O, P",P,"O, P","디자인, 품질",품질,"디자인, 품질","쿠션은 제품의 기능성과 성능을 나타내는 요소이므로 aspect로 선택하였습니다. 긍정적인 평가가 있어서 polarity는 긍정으로 선택하였고, 이는 제품의 품질을 나타내기에 적합합니다.",,깔창,운동화,
528580783,기능성깔창 신발 평발 운동화 군대 구두 에어아치 군인 골프 쿠션,피로도가 줄어드는지는 잘...,피로도,comfort,편안함,N,P,N,품질,품질,품질,"기존 '피로도'는 너무 추상적이고 명확한 제품 속성을 나타내지 않습니다. 'comfort'라는 제품의 특성을 나타내는 aspect로 수정하였습니다. 또한 긍정적인 평가이므로 polarity를 'P'로 수정하였습니다. 품질 카테고리는 제품의 기능성과 관련이 있으며, 해당 제품이 신발이므로 '운동화'로 target을 수정하였습니다.",,깔창,운동화,aspect 라벨링 이슈
528580783,에어아치 기능성 신발 깔창 쿠션 인솔 라텍스,걸을때마다 발바닥이 아파요.,발바닥,쿠션,쿠션감,N,N,N,품질,품질,품질,"리뷰에서 발바닥이 아프다는 문제가 쿠션과 관련이 있을 것으로 판단되어 쿠션을 aspect로 수정하였습니다. 또한 발바닥이 아프다는 내용은 부정적인 평가이므로 polarity를 'N'으로 수정하였습니다. 카테고리는 품질로 유지하였으며, 상품명을 참고하여 target을 '신발'로 지정하였습니다.",,깔창,신발,
528580783,1+1 에어아치 워킹 신상 디자인 3종 남자 여자 기능성 운동화 신발 푹신한 에어 쿠션 건강 공기 깔창 라텍스 메모리폼 에반 남성용 / 여성용 부츠,약간평발이라 평발깔창 몇가지 써봤는데 이제품은 발이 너무 피곤합니다.오늘 깔고 나갔다가 오래걷기 힘들어서 집에 곧장 들어왔습니다.,"발 피로감, 지속가능성",편안함,"편안함, 사용 빈도",N,N,"N, N","품질, 품질",품질,"품질, 품질","기존 라벨 '발 피로감'을 '편안함'으로 수정한 이유는 리뷰가 발이 피곤하다는 것을 강조하고 있기 때문에 이를 더 명확하게 나타내기 위함입니다. 또한, '품질' 카테고리에 해당하는 이유는 제품의 기능성과 발에 대한 부담을 줄여주는 측면을 강조하기 위함입니다. 운동화 카테고리는 상품명을 참고하여 선택하였습니다.",,깔창,운동화,
528580783,기능성깔창 신발 평발 운동화 군대 구두 에어아치 군인 골프 쿠션,이 깔창 깔고 2주 정도 신고 다녔는데 허리가 아프게ㅜ되면서 원인은 여러가지 겠지만 신발 깔창을 빼고 신발 신으니 괜찮아 졌습니다 쿠션은 좋은데 한번 허리 겪고 나니 추천은 조심 스럽네요,"깔창, 허리, 쿠션","깔창, 허리","허리, 쿠션","O, N, P","P, N","N, P","품질, 품질, 디자인","기타, 품질","품질, 품질","기능성깔창 신발에 대한 리뷰이므로 '깔창'과 '허리'는 유지하고, '품질' 카테고리에 해당하는 '허리 아프다'는 부정적인 평가이므로 'N'으로 수정함. '운동화'를 target으로 수정함.",1,깔창,운동화,
528580783,1+1에어아치 워킹 기능성 신발 운동화 깔창 쿨블루/지브라 에어 공기 젤 메모리폼 쿠션 인솔 스포츠 추천 큰신발 족저근막염 여성용 푹신한 반 뒷굽 등산 전체 발바닥 자세 평발교정,생각보다는 편안하지않구요 ..,제품,Comfort,편안함,N,N,N,품질,품질,품질,리뷰에서 언급된 편안하지 않다는 부분을 고려하여 'Comfort' aspect와 'N' polarity로 수정하였습니다. 또한 해당 제품이 운동화이므로 target을 '운동화'로 설정하였습니다.,,깔창,운동화,
528580783,에어아치 기능성 신발 깔창 운동화 쿠션 평발 교정 메모리폼,조금더 푹신했으면 좋겠네요,쿠션감,푹신함,푹신함,N,N,N,디자인,품질,품질,"고객이 원하는 쿠션감을 표현하기 위해 '푹신함'으로 수정하였으며, 이는 제품의 품질을 나타내는 속성이므로 '품질' 카테고리로 분류하였습니다.",,깔창,운동화,
528580783,기능성깔창 신발 평발 운동화 군대 구두 에어아치 군인 골프 쿠션,젤이 오히려 물컹거리는게 불편해서 잘안쓰게되요 ㅜ,"젤, 제품",품질,"젤, 착용감","N, N",N,"N, N","품질, 품질",기타,"품질, 품질","원본 리뷰에서는 '제품'이라는 aspect와 '품질'이라는 category로 표현되었지만, 실제 리뷰 내용을 고려할 때 '품질'이라는 aspect와 '운동화'라는 target이 더 적합하다고 판단됩니다.",1,깔창,운동화,
528580783,에어아치 기능성 신발 깔창 쿠션 인솔 라텍스 실리콘 아치 메모리폼 입대선물,걸을때마다 공기가 왔다리갔다리 하고 그건 문제가 안되는데 발이 적응기간이라 그런가 모르겠지만 막 발이 편하거나 하지 않아요 뒷꿈치쪽이 더 폭신할줄 알았는데 걸을때마다 아치쪽으로 공기가 더 많이 올라오는것 같아서 그런지 발가락쪽이 무게가 더 실리는것 같아요 엄지쪽에 ㅡㅡ 더 신어보고 재구매할지 결정할것 같아요,"공기, 발 피로감, 쿠션감, 무게, 재구매",발 피로감,"공기, 발 피로감, 푹신함, 재구매","O, N, N, N, O",N,"O, N, N, O","디자인, 품질, 디자인, 디자인, 품질",품질,"디자인, 품질, 품질, 품질","발 피로감이 발가락쪽에 더 무게가 실리는 것으로 나타났으므로 '발 피로감'으로 수정하고, 이는 제품의 '품질'과 관련이 있기 때문에 '품질' 카테고리에 속하게 되었습니다.",,깔창,신발,
528580783,에어아치 기능성 신발 깔창 쿠션 인솔 라텍스 실리콘 아치 메모리폼 입대선물,아직은 효과는 잘모르겠네요,효과,효과,효과,O,O,O,품질,품질,품질,"리뷰는 제품의 '효과'에 대한 평가를 내포하고 있으므로 aspect를 그대로 유지하였습니다. 또한, 제품 특성상 '품질' 카테고리에 속하며, '신발 깔창'을 target으로 지정하였습니다.",,깔창,신발 깔창,
528580783,에어아치 기능성 신발 깔창 평발교정 쿠션 인솔 라텍스,빠른 배송 감사합니다.,배송,배송,배송,P,P,P,배송,배송,배송,"리뷰에는 '빠른 배송 감사합니다'라는 내용이 있으므로 배송과 관련된 aspect와 polarity를 유지하고, target을 상품명에 맞게 수정했습니다.",,깔창,신발,
528580783,에어아치 기능성 신발 깔창 쿠션 인솔 라텍스 실리콘 아치 메모리폼 입대선물,평발에 오래 서 있는 직업이라 구매했어요 어제 처음 사용해 봤는데 발사이즈에 맞게 잘라서 넣으면 되니까 간편했고 걸을때 발바닥에 공기가 발가락부분-발뒤꿈치 이동하면서 폭신폭신한 느낌이 들었어요 평소와 비교해서 확연히 발이 덜 아프거나 하지는 않았지만 첫날이니까.. 좀 더 써보려고요,"사이즈, 쿠션감, 발 피로감","쿠션감, 발 피로감, 편안함","편의성, 푹신함, 효과","P, P, P","P, O, P","P, P, O","디자인, 디자인, 품질","품질, 품질, 품질","디자인, 품질, 품질","기존 aspect 라벨에서 '사이즈'는 구체적인 속성보다는 특정 제품에 대한 정보라고 판단하여 제거하고, '편안함'을 추가하여 사용자 경험을 더 잘 나타내었습니다. polarity와 category는 사용자가 제품을 긍정적으로 평가하고 있어서 수정하지 않았습니다. target은 상품명을 참고하여 '신발 깔창'으로 수정하였습니다.",,깔창,신발 깔창,
